N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,train_mode,eval_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
112,0.39928808914763586,0.1875000149011612,0.6875000596046448,0.2658294086865515,0.12877669717584336,mmlu:machine_learning,test,22.361744599416852,llama2_7b_chat,choice,choice,,,,
11,0.20957784219221637,0.7272727489471436,0.6363636255264282,0.375,0.1375779617916454,mmlu:management,validation,1.1724361758679152,llama2_7b_chat,choice,choice,,,,
103,0.13900363300610513,0.6504854559898376,0.6310679912567139,0.5402155887230514,0.08654168161373693,mmlu:management,test,9.60556442849338,llama2_7b_chat,choice,choice,,,,
25,0.2425061905384064,0.7199999690055847,0.6399999856948853,0.7142857142857143,0.10789620399475097,mmlu:marketing,validation,3.4594199378043413,llama2_7b_chat,choice,choice,,,,
234,0.07061166704719901,0.7264957427978516,0.7264957427978516,0.7013786764705883,0.067354212459336,mmlu:marketing,test,30.2238607481122,llama2_7b_chat,choice,choice,,,,
11,0.25215952775695105,0.7272727489471436,0.8181818723678589,0.625,0.22891979867761786,mmlu:medical_genetics,validation,1.5051690712571144,llama2_7b_chat,choice,choice,,,,
100,0.2430890989303589,0.4399999976158142,0.7099999785423279,0.37337662337662336,0.01765112578868866,mmlu:medical_genetics,test,11.676655756309628,llama2_7b_chat,choice,choice,,,,
38,0.28020251424689047,0.4736842215061188,0.6578947305679321,0.5305555555555556,0.07508322439695661,mmlu:moral_disputes,validation,5.744659187272191,llama2_7b_chat,choice,choice,,,,
346,0.29246990391284744,0.4566473960876465,0.5838150382041931,0.5167822515486129,0.051758195795764836,mmlu:moral_disputes,test,51.697275118902326,llama2_7b_chat,choice,choice,,,,
33,0.2738685996243448,0.42424243688583374,0.8484848737716675,0.2518796992481203,0.07439169558611783,mmlu:nutrition,validation,6.324953148141503,llama2_7b_chat,choice,choice,,,,
306,0.2845178060477076,0.3464052379131317,0.741830050945282,0.24754716981132077,0.0664455316035576,mmlu:nutrition,test,57.812081560492516,llama2_7b_chat,choice,choice,,,,
34,0.3599341485430212,0.529411792755127,0.529411792755127,0.5833333333333334,0.13843933624379776,mmlu:philosophy,validation,4.006815800443292,llama2_7b_chat,choice,choice,,,,
311,0.22359934727095332,0.5755627155303955,0.6334404945373535,0.6144828169967834,0.020330771180977796,mmlu:philosophy,test,34.75592731684446,llama2_7b_chat,choice,choice,,,,
35,0.33360244716916765,0.37142857909202576,0.6857143044471741,0.465034965034965,0.03242332594735281,mmlu:prehistory,validation,6.2127266973257065,llama2_7b_chat,choice,choice,,,,
324,0.2215912996986766,0.48765432834625244,0.6419752836227417,0.39450205886838496,0.06534345135276699,mmlu:prehistory,test,54.89061144553125,llama2_7b_chat,choice,choice,,,,
69,0.3111147733702176,0.37681159377098083,0.5362318754196167,0.5335420393559929,0.1538969969403917,mmlu:professional_psychology,validation,13.058179125189781,llama2_7b_chat,choice,choice,,,,
612,0.2945669362065839,0.3741829991340637,0.5490196347236633,0.43340326313749183,0.1513799851626353,mmlu:professional_psychology,test,109.99786164052784,llama2_7b_chat,choice,choice,,,,
12,0.37314925591150916,0.5,0.4166666865348816,0.5,0.3510534117619197,mmlu:public_relations,validation,1.89671441167593,llama2_7b_chat,choice,choice,,,,
110,0.18714106326753444,0.5454545021057129,0.663636326789856,0.5168333333333333,0.050616692954843716,mmlu:public_relations,test,15.063211916014552,llama2_7b_chat,choice,choice,,,,
27,0.2797603011131287,0.48148149251937866,0.5555555820465088,0.6263736263736264,0.1925395969991331,mmlu:security_studies,validation,11.831039778888226,llama2_7b_chat,choice,choice,,,,
245,0.3246809972792256,0.3551020324230194,0.5673469305038452,0.4679906882002037,0.1933095769006379,mmlu:security_studies,test,106.85421110130847,llama2_7b_chat,choice,choice,,,,
22,0.17001411454244092,0.7727273106575012,0.7272727489471436,0.5999999999999999,0.10725469751791523,mmlu:sociology,validation,3.1384949795901775,llama2_7b_chat,choice,choice,,,,
201,0.1533688143711185,0.676616907119751,0.7213929891586304,0.5600678733031674,0.04839220746832697,mmlu:sociology,test,28.26029453240335,llama2_7b_chat,choice,choice,,,,
11,0.14814346757802097,0.7272727489471436,0.7272727489471436,0.8333333333333333,0.12302734635092996,mmlu:us_foreign_policy,validation,1.6491716261953115,llama2_7b_chat,choice,choice,,,,
100,0.15613329023122788,0.699999988079071,0.7199999690055847,0.47095238095238084,0.08042705893516541,mmlu:us_foreign_policy,test,13.202959328889847,llama2_7b_chat,choice,choice,,,,
18,0.28152537180317777,0.4444444477558136,0.7222222089767456,0.4875,0.22327786021762427,mmlu:virology,validation,2.76440161280334,llama2_7b_chat,choice,choice,,,,
166,0.3160623094762664,0.41566264629364014,0.5301204919815063,0.44808008366950547,0.15126838095216869,mmlu:virology,test,19.634311692789197,llama2_7b_chat,choice,choice,,,,
19,0.08325813945971036,0.7894737124443054,0.8421052694320679,0.6833333333333333,0.17423756812748153,mmlu:world_religions,validation,1.80825911834836,llama2_7b_chat,choice,choice,,,,
171,0.09975372141564798,0.6608186960220337,0.7836257219314575,0.314693317058285,0.08679402815668207,mmlu:world_religions,test,14.789651520550251,llama2_7b_chat,choice,choice,,,,
11,,,,,,mmlu:abstract_algebra,validation,15.989063248038292,llama2_13b,choice,oe,0.1818181872367859,0.3636363744735718,0.8888888888888888,0.33087780800732697
100,,,,,,mmlu:abstract_algebra,test,103.54675492085516,llama2_13b,choice,oe,0.25999999046325684,0.3700000047683716,0.5878378378378378,0.26375404298305516
14,,,,,,mmlu:anatomy,validation,15.332594382576644,llama2_13b,choice,oe,0.2857142984867096,0.5714285969734192,0.675,0.14039700797625948
135,,,,,,mmlu:anatomy,test,134.43636790383607,llama2_13b,choice,oe,0.4740740656852722,0.6666666269302368,0.6873899647887324,0.10070120935086849
16,,,,,,mmlu:astronomy,validation,16.285882431082428,llama2_13b,choice,oe,0.25,0.5625,0.6145833333333334,0.15129688009619713
152,,,,,,mmlu:astronomy,test,157.66600428242236,llama2_13b,choice,oe,0.5131579041481018,0.4934210479259491,0.47435897435897445,0.1178846892557646
11,,,,,,mmlu:business_ethics,validation,12.877179474569857,llama2_13b,choice,oe,0.5454545617103577,0.5454545617103577,0.6666666666666666,0.22306582602587616
100,,,,,,mmlu:business_ethics,test,111.09670135099441,llama2_13b,choice,oe,0.3400000035762787,0.32999998331069946,0.6187611408199644,0.4471464020013809
29,,,,,,mmlu:clinical_knowledge,validation,31.43380316067487,llama2_13b,choice,oe,0.27586206793785095,0.5517241358757019,0.42857142857142855,0.14169104962513365
265,,,,,,mmlu:clinical_knowledge,test,270.2995456075296,llama2_13b,choice,oe,0.31698113679885864,0.4867924451828003,0.5510392002104709,0.12469982111229087
16,,,,,,mmlu:college_biology,validation,22.701419785618782,llama2_13b,choice,oe,0.25,0.3125,0.4791666666666667,0.3830057382583618
144,,,,,,mmlu:college_biology,test,151.92398670315742,llama2_13b,choice,oe,0.3958333432674408,0.4513888955116272,0.5629159104658197,0.22361084529095226
8,,,,,,mmlu:college_chemistry,validation,8.705747371539474,llama2_13b,choice,oe,0.125,0.375,0.0,0.4593624845147133
100,,,,,,mmlu:college_chemistry,test,110.09326603543013,llama2_13b,choice,oe,0.17000000178813934,0.35999998450279236,0.6785967399007796,0.37237701475620266
11,,,,,,mmlu:college_computer_science,validation,15.78335308097303,llama2_13b,choice,oe,0.1818181872367859,0.6363636255264282,0.7222222222222223,0.3631531162695451
100,,,,,,mmlu:college_computer_science,test,139.09313723817468,llama2_13b,choice,oe,0.22999998927116394,0.429999977350235,0.5931677018633541,0.28615112066268916
11,,,,,,mmlu:college_mathematics,validation,14.179921993985772,llama2_13b,choice,oe,0.09090909361839294,0.4545454680919647,0.19999999999999996,0.18883834643797442
100,,,,,,mmlu:college_mathematics,test,121.85749560408294,llama2_13b,choice,oe,0.10999999940395355,0.6200000047683716,0.4039836567926456,0.063310683965683
22,,,,,,mmlu:college_medicine,validation,25.48816218599677,llama2_13b,choice,oe,0.4545454680919647,0.5,0.6,0.188753220168027
173,,,,,,mmlu:college_medicine,test,238.97677769418806,llama2_13b,choice,oe,0.34682080149650574,0.5549132823944092,0.5620206489675517,0.15782903281250438
11,,,,,,mmlu:college_physics,validation,13.418917391449213,llama2_13b,choice,oe,0.3636363744735718,0.3636363744735718,0.7142857142857143,0.28345388174057007
102,,,,,,mmlu:college_physics,test,120.22875682450831,llama2_13b,choice,oe,0.19607843458652496,0.3333333432674408,0.4564024390243902,0.3194129759190129
11,,,,,,mmlu:computer_security,validation,12.966890225186944,llama2_13b,choice,oe,0.4545454680919647,0.5454545617103577,0.43333333333333335,0.2708535682071339
100,,,,,,mmlu:computer_security,test,101.98039209842682,llama2_13b,choice,oe,0.4899999797344208,0.6100000143051147,0.6738695478191277,0.11173061430454256
26,,,,,,mmlu:conceptual_physics,validation,27.357936415821314,llama2_13b,choice,oe,0.26923078298568726,0.38461539149284363,0.6353383458646616,0.22583146049426153
235,,,,,,mmlu:conceptual_physics,test,235.99183891620487,llama2_13b,choice,oe,0.4382978677749634,0.52765953540802,0.5212562518387761,0.1095648093426481
12,,,,,,mmlu:econometrics,validation,14.32112086750567,llama2_13b,choice,oe,0.0833333358168602,0.25,1.0,0.43737613161404926
114,,,,,,mmlu:econometrics,test,139.18138243537396,llama2_13b,choice,oe,0.18421052396297455,0.28947368264198303,0.46979006656426003,0.3571135532437709
16,,,,,,mmlu:electrical_engineering,validation,17.038865122944117,llama2_13b,choice,oe,0.375,0.6875,0.49999999999999994,0.10384859889745714
145,,,,,,mmlu:electrical_engineering,test,158.5928309764713,llama2_13b,choice,oe,0.22758620977401733,0.475862056016922,0.5760281385281385,0.16037795091497486
41,,,,,,mmlu:elementary_mathematics,validation,47.8688394241035,llama2_13b,choice,oe,0.2926829159259796,0.39024388790130615,0.5100574712643678,0.3008504102869731
378,,,,,,mmlu:elementary_mathematics,test,414.7902135383338,llama2_13b,choice,oe,0.39947089552879333,0.4814814627170563,0.5793389153076406,0.18718553251690337
14,,,,,,mmlu:formal_logic,validation,17.60416665673256,llama2_13b,choice,oe,0.4285714626312256,0.5,0.65625,0.17221722858292715
126,,,,,,mmlu:formal_logic,test,142.54179213382304,llama2_13b,choice,oe,0.2063492238521576,0.547619104385376,0.5098076923076923,0.06015986204147341
10,,,,,,mmlu:global_facts,validation,11.983085898682475,llama2_13b,choice,oe,0.20000000298023224,0.30000001192092896,0.5,0.5936511874198913
100,,,,,,mmlu:global_facts,test,103.15721158217639,llama2_13b,choice,oe,0.19999998807907104,0.23999999463558197,0.5003124999999999,0.47021151781082154
32,,,,,,mmlu:high_school_biology,validation,34.079145189374685,llama2_13b,choice,oe,0.3125,0.40625,0.45681818181818185,0.26501595228910446
310,,,,,,mmlu:high_school_biology,test,333.9646259993315,llama2_13b,choice,oe,0.4741935431957245,0.5096774101257324,0.5234130462000751,0.16456997336879853
22,,,,,,mmlu:high_school_chemistry,validation,25.953068455681205,llama2_13b,choice,oe,0.09090909361839294,0.1818181872367859,0.36250000000000004,0.49103786728598847
203,,,,,,mmlu:high_school_chemistry,test,224.96536181494594,llama2_13b,choice,oe,0.18719211220741272,0.2610837519168854,0.5515948963317385,0.4277947583222037
9,,,,,,mmlu:high_school_computer_science,validation,13.771248714998364,llama2_13b,choice,oe,0.2222222238779068,0.3333333432674408,0.6428571428571428,0.4691421786944072
100,,,,,,mmlu:high_school_computer_science,test,134.6246206406504,llama2_13b,choice,oe,0.4099999964237213,0.5,0.6101694915254238,0.1338645797967911
22,,,,,,mmlu:high_school_geography,validation,25.48478699848056,llama2_13b,choice,oe,0.40909093618392944,0.6818181872367859,0.7094017094017093,0.09808661991899664
198,,,,,,mmlu:high_school_geography,test,200.62415517214686,llama2_13b,choice,oe,0.3737373650074005,0.5808081030845642,0.5884372275501308,0.10942833893226857
21,,,,,,mmlu:high_school_government_and_politics,validation,24.974020613357425,llama2_13b,choice,oe,0.523809552192688,0.6666666865348816,0.7363636363636364,0.07250935123080299
193,,,,,,mmlu:high_school_government_and_politics,test,208.31415481679142,llama2_13b,choice,oe,0.5699481964111328,0.5803108811378479,0.5494523548740416,0.058331307969562735
43,,,,,,mmlu:high_school_macroeconomics,validation,45.62596845906228,llama2_13b,choice,oe,0.44186046719551086,0.39534884691238403,0.5877192982456141,0.25577420827954317
390,,,,,,mmlu:high_school_macroeconomics,test,523.2489891694859,llama2_13b,choice,oe,0.3410256505012512,0.37948718667030334,0.5591995553085047,0.2788944369707352
29,,,,,,mmlu:high_school_mathematics,validation,36.06615438032895,llama2_13b,choice,oe,0.17241379618644714,0.37931033968925476,0.5625,0.2226353657656703
270,,,,,,mmlu:high_school_mathematics,test,318.7299193730578,llama2_13b,choice,oe,0.0962962955236435,0.3481481373310089,0.6580233291298865,0.2818801131513384
26,,,,,,mmlu:high_school_microeconomics,validation,29.676043890416622,llama2_13b,choice,oe,0.38461539149284363,0.6538462042808533,0.5375,0.2393130499583024
238,,,,,,mmlu:high_school_microeconomics,test,253.62139435578138,llama2_13b,choice,oe,0.38655462861061096,0.5084033608436584,0.48730643240023824,0.14186014422849444
17,,,,,,mmlu:high_school_physics,validation,22.388784470036626,llama2_13b,choice,oe,0.1764705926179886,0.3529411852359772,0.1428571428571429,0.2944418226971346
151,,,,,,mmlu:high_school_physics,test,182.3810276221484,llama2_13b,choice,oe,0.20529800653457642,0.42384105920791626,0.5553763440860214,0.21679879932214097
60,,,,,,mmlu:high_school_psychology,validation,66.75092055182904,llama2_13b,choice,oe,0.5833333730697632,0.5166667103767395,0.5828571428571429,0.19927519957224527
545,,,,,,mmlu:high_school_psychology,test,629.7734475247562,llama2_13b,choice,oe,0.5357798337936401,0.5412843823432922,0.5963709459093617,0.16244493985394817
23,,,,,,mmlu:high_school_statistics,validation,29.451725993305445,llama2_13b,choice,oe,0.21739131212234497,0.260869562625885,0.3888888888888889,0.3599785644075145
216,,,,,,mmlu:high_school_statistics,test,272.3441078523174,llama2_13b,choice,oe,0.236111119389534,0.42129629850387573,0.45858585858585854,0.1960527742350543
22,,,,,,mmlu:high_school_us_history,validation,64.82706901337951,llama2_13b,choice,oe,0.6818181872367859,0.6818181872367859,0.3238095238095238,0.26340392773801635
204,,,,,,mmlu:high_school_us_history,test,593.010608272627,llama2_13b,choice,oe,0.6421568989753723,0.6617647409439087,0.5905050716302416,0.035274808313332365
23,,,,,,mmlu:human_aging,validation,25.033921488560736,llama2_13b,choice,oe,0.30434784293174744,0.30434784293174744,0.39285714285714285,0.42665697699007776
223,,,,,,mmlu:human_aging,test,253.26541530154645,llama2_13b,choice,oe,0.3766816258430481,0.4035874605178833,0.5464628297362111,0.3281024862832553
12,,,,,,mmlu:human_sexuality,validation,13.186986291781068,llama2_13b,choice,oe,0.4166666865348816,0.5833333730697632,0.5428571428571429,0.08172893524169919
131,,,,,,mmlu:human_sexuality,test,142.71901492308825,llama2_13b,choice,oe,0.4198473393917084,0.5267175436019897,0.725598086124402,0.12590260223577948
13,,,,,,mmlu:international_law,validation,17.48638332542032,llama2_13b,choice,oe,0.38461539149284363,0.5384615659713745,0.525,0.2492825664006747
121,,,,,,mmlu:international_law,test,139.92499501165003,llama2_13b,choice,oe,0.5454545021057129,0.4710743725299835,0.45606060606060606,0.15657868858211296
11,,,,,,mmlu:jurisprudence,validation,13.035274696536362,llama2_13b,choice,oe,0.3636363744735718,0.5454545617103577,0.7857142857142857,0.2618710832162337
108,,,,,,mmlu:jurisprudence,test,115.93265867978334,llama2_13b,choice,oe,0.4166666567325592,0.5185185074806213,0.4617283950617284,0.1153050352025915
18,,,,,,mmlu:logical_fallacies,validation,21.31722527742386,llama2_13b,choice,oe,0.5555555820465088,0.6111111044883728,0.525,0.16807145873705545
163,,,,,,mmlu:logical_fallacies,test,199.81581829488277,llama2_13b,choice,oe,0.46625766158103943,0.5950919985771179,0.558983666061706,0.1615701467712964
11,,,,,,mmlu:machine_learning,validation,13.715759634040296,llama2_13b,choice,oe,0.5454545617103577,0.3636363744735718,0.3333333333333333,0.25475001335144043
112,,,,,,mmlu:machine_learning,test,133.79120675381273,llama2_13b,choice,oe,0.2142857313156128,0.4196428656578064,0.5906723484848485,0.2104242342923369
11,,,,,,mmlu:management,validation,13.017785074189305,llama2_13b,choice,oe,0.7272727489471436,0.6363636255264282,0.16666666666666669,0.21763481335206467
103,,,,,,mmlu:management,test,133.67652890551835,llama2_13b,choice,oe,0.4757281541824341,0.5436893105506897,0.5931594860166289,0.1756534964135549
25,,,,,,mmlu:marketing,validation,30.115643084980547,llama2_13b,choice,oe,0.3199999928474426,0.35999998450279236,0.6102941176470589,0.45378191947937013
234,,,,,,mmlu:marketing,test,255.61913364566863,llama2_13b,choice,oe,0.46153849363327026,0.4829060137271881,0.5609200470311582,0.26125539164257866
11,,,,,,mmlu:medical_genetics,validation,12.629950212314725,llama2_13b,choice,oe,0.7272727489471436,0.6363636255264282,0.75,0.15526103431528265
100,,,,,,mmlu:medical_genetics,test,111.71925863530487,llama2_13b,choice,oe,0.44999998807907104,0.47999998927116394,0.5860606060606062,0.22657069206237793
38,,,,,,mmlu:moral_disputes,validation,42.96588546503335,llama2_13b,choice,oe,0.28947368264198303,0.5789473652839661,0.2962962962962963,0.09441858530044553
346,,,,,,mmlu:moral_disputes,test,380.83922792505473,llama2_13b,choice,oe,0.398843914270401,0.5664739608764648,0.5317028985507246,0.04156109397811011
33,,,,,,mmlu:nutrition,validation,41.30175296869129,llama2_13b,choice,oe,0.3333333432674408,0.3333333432674408,0.4752066115702479,0.31709886500329687
306,,,,,,mmlu:nutrition,test,342.9323823582381,llama2_13b,choice,oe,0.379084974527359,0.48366013169288635,0.6295825771324863,0.18875213132964241
34,,,,,,mmlu:philosophy,validation,38.2568125417456,llama2_13b,choice,oe,0.29411765933036804,0.5,0.7041666666666666,0.17597761048990138
311,,,,,,mmlu:philosophy,test,340.8419063044712,llama2_13b,choice,oe,0.32797425985336304,0.5434083342552185,0.547635800731776,0.11804026901913607
35,,,,,,mmlu:prehistory,validation,38.935289015993476,llama2_13b,choice,oe,0.3142857253551483,0.4000000059604645,0.43939393939393934,0.23932809659412932
324,,,,,,mmlu:prehistory,test,380.223090428859,llama2_13b,choice,oe,0.4783950746059418,0.5555555820465088,0.5687726665394159,0.0773217306460863
69,,,,,,mmlu:professional_psychology,validation,82.75674564484507,llama2_13b,choice,oe,0.37681159377098083,0.3913043439388275,0.5406976744186047,0.2699531100798344
612,,,,,,mmlu:professional_psychology,test,687.3116359049454,llama2_13b,choice,oe,0.30718955397605896,0.3758170008659363,0.48588041951023686,0.2983327864431868
12,,,,,,mmlu:public_relations,validation,13.130572937428951,llama2_13b,choice,oe,0.25,0.4166666865348816,0.3333333333333333,0.2879145443439484
110,,,,,,mmlu:public_relations,test,119.27559565939009,llama2_13b,choice,oe,0.3272727131843567,0.4999999701976776,0.6373873873873874,0.21051076379689304
27,,,,,,mmlu:security_studies,validation,31.89075047429651,llama2_13b,choice,oe,0.5555555820465088,0.6666666865348816,0.46944444444444444,0.0847826246862058
245,,,,,,mmlu:security_studies,test,284.1633826373145,llama2_13b,choice,oe,0.5714285373687744,0.5755102038383484,0.5027210884353741,0.0711812072870683
22,,,,,,mmlu:sociology,validation,25.27585423272103,llama2_13b,choice,oe,0.5909091234207153,0.6363636255264282,0.6752136752136753,0.09707996249198912
201,,,,,,mmlu:sociology,test,221.87958667147905,llama2_13b,choice,oe,0.3980099558830261,0.43283581733703613,0.6129132231404958,0.2707047157026642
11,,,,,,mmlu:us_foreign_policy,validation,12.825309908948839,llama2_13b,choice,oe,0.6363636255264282,0.5454545617103577,0.5357142857142857,0.37591816620393237
100,,,,,,mmlu:us_foreign_policy,test,108.15266650915146,llama2_13b,choice,oe,0.5799999833106995,0.5399999618530273,0.4792692939244664,0.13332564413547518
18,,,,,,mmlu:virology,validation,21.43473580200225,llama2_13b,choice,oe,0.3333333432674408,0.3333333432674408,0.5,0.3410899009969499
166,,,,,,mmlu:virology,test,177.18845197930932,llama2_13b,choice,oe,0.34939756989479065,0.40361443161964417,0.5716794380587484,0.27820110105606455
19,,,,,,mmlu:world_religions,validation,21.16430532373488,llama2_13b,choice,oe,0.6842105388641357,0.7368420958518982,0.38461538461538464,0.25169514354906586
171,,,,,,mmlu:world_religions,test,205.28262194804847,llama2_13b,choice,oe,0.6491228342056274,0.6549707651138306,0.6232732732732733,0.04055374024207133
11,0.06920236890966242,0.1818181872367859,0.3636363744735718,0.5555555555555556,0.20478592677549884,mmlu:abstract_algebra,validation,4.642425149679184,llama2_13b,oe,choice,,,,
100,0.04222254246473312,0.3100000023841858,0.3799999952316284,0.5507246376811594,0.21088379085063935,mmlu:abstract_algebra,test,18.896620094776154,llama2_13b,oe,choice,,,,
14,0.14716745274407525,0.4285714626312256,0.4285714626312256,0.75,0.38068536349705284,mmlu:anatomy,validation,2.873669760301709,llama2_13b,oe,choice,,,,
135,0.09001349961316145,0.5111110806465149,0.5111110806465149,0.6021080368906455,0.27399814967755914,mmlu:anatomy,test,27.24381468258798,llama2_13b,oe,choice,,,,
16,0.2289632372558117,0.5625,0.625,0.8571428571428572,0.14100690186023715,mmlu:astronomy,validation,5.033633170649409,llama2_13b,oe,choice,,,,
152,0.1163935759349873,0.5131579041481018,0.5131579041481018,0.6768884268884269,0.23018378568323036,mmlu:astronomy,test,46.853402245789766,llama2_13b,oe,choice,,,,
11,0.25074630975723267,0.3636363744735718,0.3636363744735718,0.4285714285714286,0.4008104259317572,mmlu:business_ethics,validation,3.441248320043087,llama2_13b,oe,choice,,,,
100,0.08249628603458406,0.5299999713897705,0.5299999713897705,0.6240465676435167,0.22732236206531523,mmlu:business_ethics,test,30.697857595980167,llama2_13b,oe,choice,,,,
29,0.13683780308427484,0.5862069129943848,0.5862069129943848,0.45098039215686275,0.20125497826214495,mmlu:clinical_knowledge,validation,6.744833678007126,llama2_13b,oe,choice,,,,
265,0.03372989926698072,0.5886792540550232,0.5811320543289185,0.6469948247471183,0.13752648852906138,mmlu:clinical_knowledge,test,60.326055221259594,llama2_13b,oe,choice,,,,
16,0.1720481961965561,0.5625,0.5625,0.8492063492063492,0.22986050695180893,mmlu:college_biology,validation,4.205199591815472,llama2_13b,oe,choice,,,,
144,0.06489325004319352,0.5486111044883728,0.5486111044883728,0.655111976630964,0.24337123582760498,mmlu:college_biology,test,38.208680076524615,llama2_13b,oe,choice,,,,
8,0.40915826708078384,0.625,0.625,0.4666666666666667,0.2841598093509674,mmlu:college_chemistry,validation,2.4994894824922085,llama2_13b,oe,choice,,,,
100,0.12028073847293855,0.44999998807907104,0.4599999785423279,0.6105050505050504,0.27045974671840667,mmlu:college_chemistry,test,29.078812127932906,llama2_13b,oe,choice,,,,
11,0.23285808075558057,0.6363636255264282,0.4545454680919647,0.75,0.1760869188742204,mmlu:college_computer_science,validation,4.651950983330607,llama2_13b,oe,choice,,,,
100,0.1002258676290512,0.4399999976158142,0.5299999713897705,0.5525568181818182,0.07206275939941408,mmlu:college_computer_science,test,42.95733919553459,llama2_13b,oe,choice,,,,
11,0.12380083853548224,0.1818181872367859,0.5454545617103577,0.8333333333333334,0.08400603316046976,mmlu:college_mathematics,validation,3.3541375789791346,llama2_13b,oe,choice,,,,
100,0.06589578837156294,0.29999998211860657,0.5999999642372131,0.546904761904762,0.04200498759746555,mmlu:college_mathematics,test,29.44815469160676,llama2_13b,oe,choice,,,,
22,0.12571292438290338,0.5454545617103577,0.5454545617103577,0.8083333333333333,0.2847186218608509,mmlu:college_medicine,validation,6.2508627492934465,llama2_13b,oe,choice,,,,
173,0.058592356009290414,0.5549132823944092,0.5549132823944092,0.6288555194805195,0.1930946308064323,mmlu:college_medicine,test,57.56451851502061,llama2_13b,oe,choice,,,,
11,0.1288730718872764,0.5454545617103577,0.6363636255264282,0.8333333333333334,0.17755395715886896,mmlu:college_physics,validation,2.8992477003484964,llama2_13b,oe,choice,,,,
102,0.15867351404592106,0.2549019753932953,0.5098039507865906,0.6465080971659919,0.11603787366081687,mmlu:college_physics,test,26.195694180205464,llama2_13b,oe,choice,,,,
11,0.3201443932273171,0.8181818723678589,0.8181818723678589,0.8888888888888888,0.14284209229729392,mmlu:computer_security,validation,2.743725538253784,llama2_13b,oe,choice,,,,
100,0.07781153231859207,0.7099999785423279,0.7199999690055847,0.55560951918407,0.044830139875412,mmlu:computer_security,test,21.861122127622366,llama2_13b,oe,choice,,,,
26,0.15561166520302114,0.42307692766189575,0.46153849363327026,0.6848484848484848,0.25628658212148225,mmlu:conceptual_physics,validation,4.487974099814892,llama2_13b,oe,choice,,,,
235,0.12013903146094464,0.3914893567562103,0.40425530076026917,0.6208574034660991,0.31121353316814343,mmlu:conceptual_physics,test,39.30044244043529,llama2_13b,oe,choice,,,,
12,0.17015917847553888,0.25,0.1666666716337204,0.4814814814814815,0.5204853415489197,mmlu:econometrics,validation,3.8938521686941385,llama2_13b,oe,choice,,,,
114,0.1632876720344811,0.24561403691768646,0.2719298303127289,0.5490033222591362,0.3905435110393324,mmlu:econometrics,test,36.24751828983426,llama2_13b,oe,choice,,,,
16,0.13311614841222763,0.375,0.5,0.65,0.32748810946941376,mmlu:electrical_engineering,validation,3.7716244366019964,llama2_13b,oe,choice,,,,
145,0.0973424523041166,0.4413793087005615,0.48275861144065857,0.7476851851851852,0.23610634269385503,mmlu:electrical_engineering,test,33.17780532501638,llama2_13b,oe,choice,,,,
41,0.09600169629585452,0.4146341383457184,0.4146341383457184,0.5367647058823529,0.22224545624197983,mmlu:elementary_mathematics,validation,11.890183011069894,llama2_13b,oe,choice,,,,
378,0.06784735217926996,0.31216931343078613,0.3492063283920288,0.4972294654498044,0.29198252807849295,mmlu:elementary_mathematics,test,106.67089467309415,llama2_13b,oe,choice,,,,
14,0.12916469999722072,0.2857142984867096,0.2857142984867096,0.6,0.43340055431638447,mmlu:formal_logic,validation,4.516170045360923,llama2_13b,oe,choice,,,,
126,0.02843788242529311,0.3492063581943512,0.3492063581943512,0.5695676274944568,0.3801449646079351,mmlu:formal_logic,test,40.38606961071491,llama2_13b,oe,choice,,,,
10,0.14060280919075013,0.5,0.4000000059604645,0.72,0.1491527557373047,mmlu:global_facts,validation,2.399564104154706,llama2_13b,oe,choice,,,,
100,0.08612264096736909,0.3499999940395355,0.5299999713897705,0.5054945054945055,0.043956020474433935,mmlu:global_facts,test,22.852420261129737,llama2_13b,oe,choice,,,,
32,0.1209655273705721,0.53125,0.53125,0.5294117647058824,0.29145573265850544,mmlu:high_school_biology,validation,9.117697758600116,llama2_13b,oe,choice,,,,
310,0.060094018520847454,0.6645160913467407,0.6645160913467407,0.6021751306945482,0.16127023177762181,mmlu:high_school_biology,test,87.5567141212523,llama2_13b,oe,choice,,,,
22,0.10005006465044892,0.3636363744735718,0.40909093618392944,0.5267857142857143,0.38646045327186584,mmlu:high_school_chemistry,validation,6.327123144641519,llama2_13b,oe,choice,,,,
203,0.05729783227291012,0.4729064106941223,0.4876847267150879,0.5667348130841121,0.2643809394883405,mmlu:high_school_chemistry,test,54.85128217190504,llama2_13b,oe,choice,,,,
9,0.17603182130389744,0.6666666865348816,0.7777777910232544,0.888888888888889,0.12165375550587969,mmlu:high_school_computer_science,validation,4.45201051607728,llama2_13b,oe,choice,,,,
100,0.09345588743686677,0.5399999618530273,0.5699999928474426,0.6555958132045089,0.0859214526414871,mmlu:high_school_computer_science,test,48.603773375973105,llama2_13b,oe,choice,,,,
22,0.14594153247096323,0.7272727489471436,0.7272727489471436,0.8229166666666666,0.07000973820686339,mmlu:high_school_geography,validation,4.754889177158475,llama2_13b,oe,choice,,,,
